,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
p10,0.0049475254,-0.081851676,-0.06832205,0.019831156,0.2147024,-0.0116247935,-0.0073005836,-0.09004971,-0.036155626,0.20680824,0.04298095,-0.15424573,0.111211896,-0.1019259,0.10420275,0.030625414,-0.12324898,0.06692464,-0.25659406,0.2839485,0.030880604,-0.05599232,-0.07402649,-0.2217708,0.010028347,0.12034213,0.008315746,0.039296098,-0.0052411286,-0.10439006,-0.16512276,0.0043264786,0.066468924,0.10012953,0.048273534,0.12730457,0.12616463,0.07240004,0.032351144,0.1462195,0.12808156,0.15428044,0.01563625,-0.008537278,0.14847697,-0.22338413,0.022973496,-0.02258163,0.15222071,0.10440606,0.20355873,0.0881642,0.12820783,-0.024727253,-0.03868501,-0.08029227,0.0967234,-0.08997708,-0.039574288,0.12028872,-0.2775832,0.06045705,-0.0047129416,0.0036313816,0.2698964,-0.15007171,0.009700955,-0.0013176019,0.043087248,-0.05920543,0.0045218915,-0.0379494,-0.36128,-0.06389883,0.11271237,-0.11343691,-0.049282223,-0.07563442,-0.15447171,-0.08118717,-0.14425439,0.013794613,0.14635369,0.22419539,0.056895945,0.19361664,0.09773324,-0.27084383,-0.022873282,0.07337396,0.04175714,-0.06999185,0.02543354,0.06209542,0.09908299,0.10311773,-0.12704001,-0.10859521,-0.030542709,0.09133267,-0.14614953,0.078231975,0.06623004,-0.18480895,0.03255196,0.09704936,-0.030356158,0.074690565,0.15100552,0.057294473,0.036481142,-0.13849998,-0.041587055,-0.00715559,0.079695046,0.071172826,0.16975076,-0.0070808693,0.15116554,0.06963736,0.03690431,-0.15708596,-0.15292785,0.12254652,-0.2642545,0.052914508,-0.08201001,0.016746469
p11,0.0043122387,-0.0975867,-0.081558205,0.032087065,0.2249908,-0.027015513,-0.012797543,-0.09201277,-0.032227896,0.19906107,0.051341053,-0.17886691,0.14139603,-0.0944603,0.10844208,0.019484686,-0.10709916,0.07469735,-0.2607276,0.29126817,0.05126513,-0.06309135,-0.083450824,-0.22754852,3.0813782e-05,0.11853836,-0.001806652,0.04309078,-0.011716374,-0.119189404,-0.17256428,0.015841044,0.057428546,0.106442556,0.056059245,0.13496162,0.13859099,0.059663072,0.048408583,0.14230406,0.13330849,0.16560327,0.020097747,-0.024247533,0.15196699,-0.23466489,0.04119089,-0.023009876,0.14950085,0.114798285,0.23437211,0.07146555,0.14819618,-0.012508052,-0.03342083,-0.08598407,0.09262792,-0.090300046,-0.067915104,0.13152027,-0.30266005,0.055938292,-0.019334218,0.004549442,0.29427192,-0.16001692,0.01857312,-0.0015208652,0.038130645,-0.06816589,0.00630111,-0.014196904,-0.38693488,-0.06328327,0.12111372,-0.117880926,-0.06199767,-0.07091013,-0.15948607,-0.07767808,-0.15493593,0.017038627,0.14761661,0.23493426,0.06875338,0.18703762,0.10679231,-0.27603728,-0.03802752,0.085654646,0.035238553,-0.073225684,0.030652007,0.060927078,0.10902334,0.090779245,-0.13797924,-0.116091006,-0.026615625,0.10841338,-0.14556451,0.08605361,0.06570447,-0.18649566,0.043817185,0.11289413,-0.03022729,0.076528184,0.16194211,0.041936293,0.026152426,-0.13144693,-0.02846919,0.0014606796,0.08702511,0.07709074,0.17075719,-0.0137666045,0.15622616,0.06741689,0.043531977,-0.15931234,-0.17664275,0.12164966,-0.27370358,0.056941707,-0.06604724,0.020196509
p12,-0.003911709,-0.10632563,-0.087119825,0.04157394,0.21966872,-0.023820618,-0.017786648,-0.094192564,-0.03151741,0.19695942,0.0756665,-0.18825817,0.14242357,-0.10939422,0.10401027,0.033725362,-0.11686817,0.09294506,-0.26599774,0.29072323,0.05982131,-0.044692673,-0.07228916,-0.21646273,-0.01944632,0.13325174,-0.0131131625,0.038778767,-0.015505332,-0.09838964,-0.19048136,0.018490976,0.065333575,0.118973486,0.051845234,0.13528447,0.13341129,0.06391777,0.077175975,0.15520778,0.14017339,0.17745359,0.010238177,-0.040588554,0.16827738,-0.23664466,0.03866154,-0.034085073,0.15204525,0.11905723,0.2445291,0.0698531,0.15049794,-0.0025996205,-0.036492582,-0.088897265,0.10236534,-0.107574135,-0.059354227,0.13851222,-0.30482185,0.035802003,-0.019801231,-0.0024763271,0.3004688,-0.17515662,0.017745525,-0.0031955647,0.044664387,-0.07741028,0.0045415866,-0.024169464,-0.38362837,-0.062148802,0.12134451,-0.13420907,-0.059050165,-0.074132346,-0.16592596,-0.06985133,-0.14939909,0.009312953,0.15709406,0.24337362,0.08588,0.19657028,0.115158625,-0.28902546,-0.030080788,0.09378108,0.03236823,-0.06798445,0.034631338,0.07591135,0.10436666,0.09405844,-0.13120952,-0.11359017,-0.0420909,0.10456108,-0.16093066,0.10917817,0.051098507,-0.1753794,0.06153953,0.1067768,-0.03783125,0.08747498,0.17396593,0.047708686,0.03442591,-0.13142578,-0.041500695,-0.0021015531,0.073780715,0.077895336,0.18822348,-0.013052474,0.16427732,0.07404003,0.043753352,-0.16125453,-0.18200192,0.13252315,-0.25848308,0.046773277,-0.05698297,0.012183042
p13,-0.0067657973,-0.112075195,-0.08536844,0.056823168,0.22817448,-0.022270052,-0.02561017,-0.088713,-0.03264869,0.2027411,0.047243506,-0.19138615,0.13883229,-0.08170115,0.11263728,0.0060111266,-0.109721765,0.105309285,-0.26889098,0.31678948,0.05278554,-0.05820538,-0.0683895,-0.22535564,0.004127711,0.14083114,-0.00082491105,0.05486281,-0.011559712,-0.11641868,-0.20247957,0.028701171,0.05644082,0.14167203,0.060693644,0.1359269,0.14443587,0.06301697,0.06767424,0.15465923,0.14045908,0.18456104,0.022081621,-0.02340608,0.164942,-0.25748914,0.03266365,-0.023575872,0.18008333,0.13399646,0.2577023,0.07710708,0.19134049,-0.0326058,-0.013290907,-0.082654625,0.10797929,-0.098936565,-0.0812817,0.13390614,-0.31699416,0.05762467,-0.02595695,0.02018936,0.35399428,-0.19188951,0.014462443,-0.0044740187,0.04583157,-0.09749278,0.010603365,0.0016126593,-0.42788225,-0.061793752,0.11047108,-0.14436474,-0.069230855,-0.06542192,-0.18379578,-0.06524476,-0.16504492,0.017543962,0.16971283,0.26084948,0.07807247,0.21526495,0.1370154,-0.30985993,-0.050305013,0.10904779,0.066325925,-0.09160583,0.027995316,0.08694482,0.09671117,0.10583144,-0.15809307,-0.13402352,-0.033225704,0.11085429,-0.1487408,0.10730032,0.056804694,-0.1999008,0.064518355,0.12947081,-0.056372207,0.086165585,0.18080874,0.04225325,0.04470477,-0.12433855,-0.038073994,-0.0065453444,0.07685579,0.08580384,0.18806145,-0.02066316,0.17784046,0.07348746,0.051711854,-0.16692732,-0.18627228,0.13948905,-0.30337518,0.05216306,-0.06993488,0.0103660915
p14,0.0050290693,-0.089776136,-0.06713894,0.030907353,0.22261508,-0.021442004,-0.012217295,-0.097867,-0.035117786,0.21781941,0.055852797,-0.1861489,0.14078309,-0.10233631,0.11054922,0.020773053,-0.12575682,0.083506696,-0.26578242,0.30124524,0.04820175,-0.056063212,-0.07914303,-0.23637381,0.0036107828,0.121072754,-0.008400089,0.0430794,-0.014884783,-0.10991037,-0.1982007,0.02322558,0.06813676,0.11814678,0.049824093,0.14708622,0.12896217,0.06763585,0.050612003,0.1468031,0.14290923,0.1832634,0.020081041,-0.022353582,0.16615179,-0.25094542,0.01721701,-0.026767913,0.16726272,0.11946716,0.23909512,0.09034671,0.14815313,-0.026144007,-0.03756744,-0.07676748,0.09403873,-0.10086823,-0.07387533,0.12894736,-0.3132201,0.052026235,-0.018356888,0.0037550859,0.31616622,-0.17056204,0.009732565,0.0042532235,0.049812704,-0.07465561,0.004173234,-0.014922551,-0.40098765,-0.07352515,0.117405385,-0.1379776,-0.059984785,-0.07636437,-0.17458105,-0.07593581,-0.16037184,0.020816224,0.16957226,0.25572804,0.07832263,0.20521267,0.13207982,-0.2902428,-0.027393948,0.09259347,0.04436423,-0.06973896,0.02912189,0.067224585,0.10471364,0.11041475,-0.15042752,-0.11527965,-0.030536706,0.09801342,-0.14511544,0.102198504,0.0630851,-0.18516082,0.058659732,0.11441567,-0.03641175,0.07835728,0.15966834,0.04568008,0.033164527,-0.14056225,-0.042041633,-0.009373536,0.08298338,0.082726754,0.19614203,-0.0046352935,0.16455491,0.0790454,0.04301268,-0.17662382,-0.17690161,0.14468426,-0.28335297,0.053804208,-0.06799767,0.007924256
p15,-0.0029190364,-0.107342,-0.10252997,0.022561096,0.21878508,-0.01764829,-0.046260253,-0.09163865,-0.04316929,0.19522145,0.039623823,-0.19301158,0.16732791,-0.07177068,0.103660956,-0.030446792,-0.11767886,0.096559905,-0.26686823,0.29568702,0.050242703,-0.056201316,-0.04923906,-0.21162686,0.023616048,0.13049598,-0.0042646397,0.031972345,-0.02820748,-0.12208528,-0.20565999,0.015266387,0.061865084,0.1526156,0.07630683,0.14732723,0.13026655,0.07556779,0.049074892,0.16736576,0.15471207,0.17222288,0.02756038,-0.02955556,0.14549735,-0.27606922,0.055991024,-0.0299659,0.20480235,0.121288985,0.26637128,0.07572274,0.19947757,-0.05097123,0.027385708,-0.08627072,0.10393317,-0.089914694,-0.076866284,0.14272435,-0.30766982,0.046719946,-0.03902166,0.021819785,0.35347933,-0.1824559,0.0076499768,-0.012566263,0.051568754,-0.08287838,0.015767204,0.022129433,-0.44303626,-0.035400197,0.08928039,-0.14854188,-0.09020581,-0.043320414,-0.17043449,-0.0943048,-0.1604463,0.018733589,0.15002273,0.26129925,0.06328505,0.18512715,0.13778816,-0.30393243,-0.060031127,0.08025644,0.062189084,-0.062730126,0.022764767,0.100587286,0.11069444,0.08069274,-0.17049578,-0.124057285,-0.03514237,0.13273188,-0.13883048,0.08559377,0.08349527,-0.22244705,0.075967446,0.13608305,-0.037540022,0.06949375,0.15832268,0.071259335,0.052083492,-0.10799133,-0.031763285,-0.029199777,0.08548227,0.07590591,0.19136155,-0.015751066,0.16901693,0.090258785,0.067772225,-0.15263003,-0.17524363,0.13111214,-0.29372522,0.040200267,-0.058024507,0.022736777
p16,0.00032429944,-0.08373953,-0.023457395,7.2585026e-06,0.20854235,-0.059783794,0.052977327,-0.121414006,0.010740532,0.29523492,0.07115019,-0.08304302,0.09384281,-0.22389078,0.07466511,0.14614956,-0.113242395,0.010273271,-0.34718657,0.25532043,0.09276487,-0.08369534,-0.16738719,-0.25409546,-0.118252926,0.09666301,-0.02723116,0.083963394,0.019644018,-0.0585085,-0.107627176,0.018299095,0.11316444,-0.03460891,-0.002880972,0.189005,0.1708501,0.052417304,0.029447999,0.17570879,0.11846617,0.13070661,0.03605817,-0.019861933,0.13643274,-0.09572194,0.010260187,-0.04765467,0.021356769,0.021599293,0.099231996,0.063388765,0.012941904,0.07261918,-0.14317946,-0.14896089,0.1106086,-0.17043115,0.016568702,0.21212731,-0.28396645,-0.034636836,0.04322933,-0.016699903,0.14733107,-0.07895578,0.061695714,0.026739202,-0.025593065,-0.045278877,-0.05566071,-0.12443932,-0.22190367,-0.0875728,0.2035441,-0.08444614,0.0068247193,-0.14417806,-0.1408066,-0.08158222,-0.09347294,-0.057172254,0.14106424,0.16622655,0.08834963,0.21987955,0.04755012,-0.20208772,0.05750996,0.019397885,-0.09547072,-0.035036832,0.074979484,0.04914487,0.14557423,0.09083348,-0.03207742,-0.09182213,-0.017527655,0.040301505,-0.17491284,0.10263106,0.054816633,-0.10867137,0.045295328,0.021016076,0.018528799,0.09950747,0.18470018,0.0049361717,-0.016503116,-0.20309277,-0.053398594,0.057523664,0.06432289,0.09694801,0.16022031,0.07644148,0.09030541,0.03203916,-0.046580825,-0.13706419,-0.19788395,0.106237285,-0.13536906,-0.010580033,-0.1130158,0.021092147
p17,-0.008898247,-0.107598834,-0.036423307,0.04332275,0.2073992,-0.05329983,0.02023633,-0.08320271,-0.023049124,0.2329115,0.073058076,-0.19391923,0.12921935,-0.13346058,0.10569114,0.068284415,-0.10584804,0.08875305,-0.28986254,0.2713626,0.09628763,-0.064212,-0.12110103,-0.24362975,-0.073539115,0.12679313,-0.032300055,0.079582416,0.01974162,-0.113127746,-0.19243386,0.031911425,0.07541539,0.11076725,0.030531295,0.16966131,0.13500266,0.037615385,0.07146529,0.13742991,0.13116355,0.17950472,0.026051259,-0.039354898,0.1834856,-0.21309389,0.029900268,-0.023666307,0.13978805,0.11300152,0.24711382,0.08805161,0.13759254,0.004461365,-0.057254985,-0.07989937,0.116189815,-0.1275622,-0.09938754,0.14976911,-0.33526534,0.041252892,0.019316604,-0.0068293097,0.3098386,-0.15221305,0.052765876,0.014122121,0.015066317,-0.080145985,0.0025001673,-0.024702938,-0.37359574,-0.08168524,0.1436817,-0.11054406,-0.054766316,-0.09745457,-0.18127865,-0.03757692,-0.1494898,0.007321509,0.18845464,0.2585004,0.0921413,0.21468545,0.13645668,-0.2829087,-0.0044378955,0.10370799,-0.0009583439,-0.086262025,0.04439685,0.05598809,0.1211515,0.12026192,-0.12035954,-0.1533028,-0.035068724,0.08924224,-0.16942629,0.11155736,0.031069854,-0.1321714,0.07356166,0.10651512,-0.046223182,0.11795534,0.1926412,0.022153867,0.023595145,-0.1404216,-0.048237205,0.033981234,0.05226899,0.07338346,0.19082059,0.02253054,0.16466689,0.0730242,0.012426955,-0.1729193,-0.19480635,0.1401789,-0.25935408,0.05098864,-0.07482782,0.025833398
p18,0.01882247,-0.021419462,-0.023392376,-0.0067317,0.24057202,0.0103175165,0.08986584,-0.050677445,-0.06040923,0.2893909,-0.051150233,-0.051168505,0.023215745,-0.0769769,0.08898365,0.0835618,-0.23684594,-0.09531298,-0.2571359,0.32803237,-0.09815467,-0.1374039,-0.08917429,-0.25978023,0.12834391,0.114634536,0.076035276,0.046579015,-0.034476116,-0.0993291,-0.08410845,-0.018669007,0.13712564,0.032258555,-0.026375582,0.096209496,0.07406639,0.0907064,-0.09218159,0.15561564,0.056903556,0.12238062,-0.011715311,0.07540942,0.11109824,-0.24530153,-0.08894419,0.07319566,0.1470678,0.045287255,0.0067126583,0.1618759,0.008718601,-0.056400187,-0.16061251,-0.037923362,0.017984228,0.05060194,0.051379416,0.031606413,-0.22704063,0.09588508,0.03859264,-0.023999717,0.1626219,-0.08555149,-0.11259895,0.025548063,0.072561696,-0.008394541,-0.026344813,-0.18679404,-0.27345136,-0.15392643,0.12664258,-0.10474623,0.008540362,-0.12130431,-0.18972328,-0.19305457,-0.08326618,0.08339334,0.09750681,0.13774675,-0.057764716,0.25472128,0.02429197,-0.19496086,-0.040175702,-0.014358531,0.045886487,-0.011767072,0.017098006,0.05279719,0.021255465,0.10194695,-0.10959369,-0.048379585,0.06664543,0.07175304,-0.10979544,0.046303973,0.13720189,-0.1896643,-0.12950681,0.06699593,-0.019868916,0.013952303,0.08167649,0.075329006,0.012122145,-0.22784956,-0.061607953,-0.057045747,0.119760685,0.050114017,0.1684283,-0.045113392,0.11894064,0.02700031,-0.027154356,-0.23661244,-0.029894266,0.116451785,-0.23281424,0.15508634,-0.13464268,-0.022176506
p19,0.008005458,-0.027190473,-0.010524918,-0.00984325,0.120480105,-0.03328827,0.06450128,-0.06530514,-0.014517003,0.19936112,0.041871548,-0.047615264,0.04061614,-0.122330695,0.074441604,0.08356305,-0.11368182,-0.007612955,-0.20238292,0.1721401,-0.0025357364,-0.059664268,-0.07540839,-0.174055,-0.008172042,0.054321453,0.028595872,0.034396783,0.0034193066,-0.056470625,-0.07633495,-0.00037800273,0.0867283,-0.019725181,0.0075847167,0.09042977,0.10798986,0.052995294,0.0031849744,0.093925424,0.06432528,0.105870716,-0.009558864,-0.00028533896,0.10947109,-0.113626,-0.017586563,-0.01054078,0.05498761,0.036417007,0.050478254,0.0717939,0.006719085,0.020026093,-0.10592754,-0.064071745,0.04742499,-0.073780924,0.038238015,0.11219793,-0.16584773,0.029543562,0.04577886,-0.0039087236,0.08115501,-0.058746506,-0.0017900574,0.03084171,0.030109128,-0.013251763,-0.02376931,-0.10607343,-0.16656518,-0.077506654,0.10968506,-0.04494982,0.012263442,-0.095322825,-0.09577398,-0.06443942,-0.0790438,-0.005106822,0.11986987,0.11400173,0.030138008,0.16102633,0.046664357,-0.14030568,0.03698791,0.0016877116,-0.04903123,-0.021171097,0.042628884,0.017668184,0.041145418,0.061091643,-0.04096981,-0.046012226,0.005659464,0.021709627,-0.109316625,0.045094304,0.051092368,-0.10299239,-0.014328073,0.028331596,-0.008782544,0.044263456,0.089011475,0.008744789,0.006286506,-0.1497087,-0.030944895,-0.001877008,0.05548275,0.03841967,0.13209592,0.010737633,0.06485675,0.04792231,-0.03421721,-0.12334374,-0.10233554,0.07124994,-0.12697019,0.038609557,-0.08177017,-0.012516195
p20,0.02260069,-0.0363462,0.25743523,0.26331195,0.2674081,-0.12172584,0.2769655,0.02376255,-0.163545,0.40172264,0.19985674,-0.30464998,-0.079638556,-0.09031496,0.21792763,0.223914,-0.2264031,0.0030883865,-0.027370289,0.42788213,-0.10032791,-0.072245285,-0.22292806,-0.31650946,0.05539023,0.06707567,0.03123697,0.15071644,0.08258412,-0.032445323,-0.3221273,0.033686973,0.098450586,0.17664815,-0.027197815,0.055827234,0.10094927,-0.09995918,0.0033344883,0.066531144,0.09487993,0.28544065,-0.061971247,-0.0809616,0.36824203,-0.41026807,-0.2530245,0.2097025,0.4555217,0.30935937,0.21861006,0.3007822,0.20214266,-0.075266264,-0.20329575,0.098286286,0.08881736,-0.00068059616,-0.21776031,-0.019203186,-0.3720683,0.39118776,0.0072632353,-0.11936608,0.39205533,-0.31049314,0.004735802,-0.050660495,0.10979706,-0.04650361,-0.009420161,-0.032692086,-0.515426,-0.2415285,0.20834725,-0.05733689,-0.116565965,-0.15185653,-0.36101952,0.2065425,-0.18786614,0.14765908,0.4461692,0.49086663,0.07718669,0.43929806,0.44516417,-0.4189651,-0.10359923,0.23029408,0.03598979,-0.26195484,-0.037903413,0.17327276,-0.17230225,0.27287695,-0.39062417,-0.23421706,0.025432967,0.12754105,-0.2125079,0.039711017,0.14451772,-0.15564744,0.069569,0.27445433,-0.09135132,0.14571103,0.16722816,-0.111001216,0.0046208366,-0.20658503,-0.049312644,0.020576224,0.07735317,-0.005065439,0.2621643,-0.16934006,0.25555518,0.15109628,-0.14008608,-0.26804793,-0.053893413,0.17421827,-0.37217125,0.18056762,0.06999319,0.047827937
p21,0.029856533,-0.032794457,-0.0064927144,0.011796953,0.25293943,0.0063811275,0.08951222,-0.06011296,-0.048740465,0.26532924,-0.051990256,-0.04463641,0.008065583,-0.07251794,0.08100443,0.09264246,-0.23591162,-0.08260277,-0.24658036,0.3396917,-0.10807861,-0.14434862,-0.07469907,-0.26282704,0.13065827,0.123982884,0.06777462,0.034107495,-0.023683487,-0.083235875,-0.07837257,0.0044221706,0.12517422,0.04565531,-0.03973184,0.0835756,0.07222209,0.07416707,-0.10522898,0.15548638,0.05571697,0.122160256,-0.012189003,0.07083362,0.10454531,-0.23440768,-0.108538084,0.06449766,0.1365203,0.031915236,0.0051183156,0.16081703,0.019232828,-0.055888966,-0.18573172,-0.028312739,0.017929027,0.07444435,0.03134722,0.021268703,-0.21902053,0.10547264,0.027390664,-0.01413799,0.16479284,-0.08889492,-0.13644074,0.01131439,0.06711401,-0.020707166,-0.01729079,-0.18733017,-0.2744147,-0.16379932,0.14533693,-0.11690486,-0.012060948,-0.11374833,-0.19464344,-0.19684188,-0.07903347,0.10160918,0.08442457,0.12097115,-0.052393835,0.26003838,0.030788867,-0.17935783,-0.032960292,-0.00042280013,0.06898884,-0.024257911,0.007853241,0.055597115,0.02139711,0.1113732,-0.120945014,-0.057657816,0.06924142,0.07082125,-0.1035534,0.05744325,0.138364,-0.1949041,-0.12530081,0.06941046,-0.025315912,-0.00927342,0.092248864,0.07721456,-0.0022729184,-0.2295474,-0.06839969,-0.04000943,0.119948655,0.036400236,0.16332957,-0.05195042,0.12035939,0.011901141,-0.02494959,-0.24627116,-0.019807983,0.12626807,-0.23308122,0.16056652,-0.12449429,-0.03200768
p22,-0.011042635,-0.1119581,0.11351996,0.17369813,0.28768945,-0.06479295,0.12536016,0.0149983205,-0.081689484,0.31762397,-0.006198877,-0.20599715,-0.019340817,-0.05724875,0.12745066,0.25663185,-0.2416758,-0.02531085,-0.21053113,0.4072276,0.054687817,-0.11738363,-0.21218504,-0.3570674,-0.022901323,0.16777922,-0.08430622,0.13333906,0.07487375,-0.114852756,-0.30065018,0.07725998,0.062036976,0.20786871,-0.02910254,0.15543965,0.06195582,-0.06710409,0.0061550653,0.066186786,0.06629699,0.2740699,-0.034633026,-0.012433081,0.2607361,-0.26697502,-0.16776627,0.15293467,0.28565565,0.13953702,0.24653748,0.18034914,0.14449123,-0.02099678,-0.20228106,0.029101986,0.10034701,-0.015229159,-0.23947157,-0.10367338,-0.36619362,0.27171716,0.08873428,-0.10633754,0.4159376,-0.22549646,-0.014123121,0.04366284,0.05795692,-0.12340719,-0.0049115396,-0.14869109,-0.44386867,-0.28134966,0.1801685,-0.05012295,-0.056007873,-0.14937575,-0.30804333,0.054389857,-0.17153877,0.13234393,0.2522182,0.40415707,0.033221215,0.40189075,0.30253813,-0.3029297,-0.042868316,0.22737674,0.11716904,-0.2000434,-0.027111102,0.016906496,0.03093115,0.21773471,-0.3088508,-0.31354824,0.0665447,0.124517314,-0.24660258,0.13742174,0.06723407,-0.03807465,0.050917435,0.14214782,-0.17488171,0.116792016,0.24924779,-0.011089539,0.015895436,-0.15081619,-0.045194037,0.10410046,0.005135369,-0.00095049426,0.18242039,-0.014892339,0.30281278,0.0332667,-0.14085531,-0.34519914,-0.07347947,0.17753191,-0.37245986,0.18599325,-0.03193346,0.030821245
p23,0.013634657,-0.03311294,-0.014310336,-0.022358008,0.21529135,0.0045364546,0.07636633,-0.07114216,-0.030002711,0.25843528,-0.019767478,-0.057962276,0.044395022,-0.10538429,0.07456579,0.06869669,-0.20215125,-0.07382837,-0.26786315,0.27009293,-0.07924004,-0.10755804,-0.08457446,-0.23338297,0.07758841,0.1126777,0.05875192,0.036739927,-0.045891732,-0.08986644,-0.079657525,-0.013879172,0.1369957,0.010011966,-0.034440674,0.09940953,0.09031676,0.08535374,-0.07118946,0.14281179,0.06872682,0.103601605,-0.0020551635,0.0542519,0.08968935,-0.189384,-0.044153795,0.026780501,0.09304355,0.024609108,0.015715674,0.13089912,-0.00915302,-0.02786367,-0.14552371,-0.05765171,0.035697952,0.00671606,0.058283012,0.070610896,-0.20452645,0.046054598,0.032766342,-0.015574647,0.11232965,-0.06723015,-0.08331205,0.01700493,0.039136928,0.008996766,-0.019743871,-0.16520238,-0.22302401,-0.12336302,0.13178688,-0.0912635,0.010055571,-0.112409234,-0.15747197,-0.16494612,-0.07460143,0.045686666,0.085154235,0.113109395,-0.036924586,0.21843705,0.016126651,-0.15900359,-0.016024988,-0.0146326255,0.006961598,-0.0014837396,0.04121599,0.028601054,0.03109784,0.1013256,-0.071402125,-0.029411469,0.057831746,0.065727875,-0.098595425,0.048446655,0.11387804,-0.17532331,-0.0937553,0.03599687,-0.00010511285,0.024791578,0.087375805,0.07162946,0.0071712695,-0.20030552,-0.0614855,-0.044508934,0.10591728,0.054956667,0.15697147,-0.013357033,0.08861601,0.02118449,-0.026582235,-0.18693963,-0.05766072,0.11446331,-0.19468477,0.10667521,-0.12049664,-0.009366399
p24,-0.03390482,-0.100783736,0.0867197,0.19098447,0.31063083,-0.07286274,0.09121881,0.0032035417,-0.009319161,0.25891903,0.043400116,-0.12780005,-0.038485795,-0.082016565,0.11567492,0.23789962,-0.21715207,-0.04261934,-0.19951403,0.48536542,0.0450722,-0.09758316,-0.1895944,-0.39132333,-0.008337307,0.17396483,-0.073081985,0.10542648,0.14575802,-0.066503376,-0.31001797,0.11333207,-0.027830662,0.16542223,0.02479072,0.14504907,0.11995333,-0.02975981,-0.030353174,0.08778161,0.068258196,0.3011242,-0.010430328,-0.017214365,0.2884605,-0.2324086,-0.18375784,0.171872,0.2872779,0.115086555,0.17758474,0.15012485,0.1368877,-0.03520351,-0.21231726,0.028497167,0.1348213,0.012659707,-0.15904379,-0.10579669,-0.298305,0.23928,0.017610574,-0.10732073,0.3755928,-0.26589704,-0.042926125,0.052823864,0.090654336,-0.13798703,-0.019651175,-0.18251885,-0.50027686,-0.28810608,0.19935039,-0.09074777,-0.10081334,-0.13731174,-0.29001817,0.0035994723,-0.16050369,0.119312935,0.27161932,0.42276856,0.02285348,0.42677894,0.3031415,-0.3181371,-0.030164206,0.21303506,0.16319099,-0.194884,-0.039920885,0.048014514,0.060747445,0.16813359,-0.32268876,-0.31709832,0.06503336,0.103181675,-0.25654128,0.16064483,0.12067711,-0.04594175,0.09978636,0.12413367,-0.1991695,0.04726784,0.21974717,-0.00038514013,-0.0077444697,-0.16831264,0.020543488,0.09254147,0.008209021,0.0063466304,0.15431179,-0.04694408,0.27953503,0.009042749,-0.091234066,-0.398383,-0.068452194,0.16149832,-0.36620203,0.15374407,-0.054175694,0.022586154
p25,-0.0017363913,0.0073068114,-0.0061513605,0.0036126021,-0.002996155,0.0028052032,0.0026825005,0.0020902446,-0.0027962802,-0.007715742,-0.0016670683,-0.0036763055,0.0053599784,0.00015640445,0.00053679105,0.0011237292,0.0012305733,-0.0022148015,0.0013950681,0.001781771,-0.0041197175,0.005644099,0.0025641732,0.0071829446,0.0068168575,0.002298125,0.0019320725,-0.005659746,0.002185435,0.0011940459,-0.004290291,0.006855,-0.0016043447,0.0028643245,0.00416259,0.0057681147,0.005418677,0.0069148773,-0.004913916,-0.0061992435,0.0073423265,0.0070756897,0.0029591788,0.0036666878,0.0021520741,-0.0026347404,0.0070386184,-0.0011233184,-0.0022228677,0.0030687265,-0.0015629642,0.0062408047,-0.0077985907,0.0022450835,0.0026914328,-0.00027498044,-0.00558923,-0.0018501701,0.0039759865,0.000120269135,-0.0006162934,0.004695342,0.005795392,-0.00694743,0.007652319,-0.0069632186,-0.0057759127,0.001509089,0.003955354,-0.00596873,0.0007239813,-0.0024296623,-0.0045664553,-0.0042701988,-0.0017004805,0.004756431,-0.0062542446,0.00767777,0.0050541796,-0.004243795,-0.0005790442,-0.0010314779,0.0009903237,0.0012909202,-0.0034794584,-0.0010827901,0.0042601675,0.006122821,0.0049404167,-0.004610395,-0.005163313,0.0072932895,0.0015233885,-0.0026317853,0.0035211276,0.0055029383,0.002165814,0.0022103228,-0.003202713,-0.0047148233,-0.0016037598,0.005255563,0.006381927,-0.003359939,-0.0042067096,0.00034266897,-0.004517773,-0.003893149,0.0014426187,0.0042867176,0.0076672332,0.0069370875,-0.0011124816,0.0034302287,-0.00662678,0.0018751323,0.0044744527,0.0015547397,-0.004554511,0.003612931,-0.007698153,-0.007752777,-0.006665484,0.005047261,-0.0071076024,0.0026157005,-0.0066583324,-0.00460748
